RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
9,0,California,State,CA,160569.0,160342.0,160195.0,159908.0,159714.0,159561.0,159467.0,159452.0,159478.0,159628.0,159805.0,160060.0,160077.0,160157.0,160322.0,160784.0,161340.0,161924.0,162640.0,163404.0,164259.0,165030.0,165922.0,166938.0,168353.0,169918.0,171417.0,172689.0,173839.0,175032.0,176110.0,177289.0,178577.0,179945.0,181209.0,182285.0,183554.0,184896.0,186301.0,187557.0,188860.0,190401.0,192046.0,193504.0,194812.0,196345.0,198202.0,200251.0,202242.0,204146.0,206106.0,208223.0,210536.0,212947.0,215426.0,218068.0,220793.0,223433.0,226063.0,228722.0,231271.0,233909.0,236661.0,239570.0,242175.0,244462.0,246480.0,248470.0,250504.0,252636.0,254731.0,256830.0,258964.0,261284.0,263676.0,266267.0,269041.0,272294.0,275982.0,279883.0,283710.0,287570.0,291671.0,295901.0,299954.0,303665.0,307388.0,311119.0,314974.0,318284.0,321952.0,326006.0,330749.0,335473.0,340557.0,345636.0,351498.0,357737.0,364358.0,371146.0,378759.0,387402.0,395870.0,403732.0,411194.0,418651.0,425657.0,432795.0,439381.0,446523.0,453493.0,460866.0,467330.0,473298.0,479414.0,485773.0,492366.0,498598.0,503667.0,508164.0,511916.0,515057.0,518034.0,520225.0,522689.0,523969.0,524377.0,523977.0,522465.0,520741.0,519239.0,517809.0,516354.0,514417.0,512237.0,510009.0,506630.0,502979.0,498530.0,493859.0,488313.0,481839.0,475325.0,468049.0,460767.0,451647.0,441315.0,430099.0,419059.0,408908.0,398746.0,389221.0,380543.0,372766.0,364108.0,355562.0,347657.0,342772.0,338478.0,334509.0,330929.0,328359.0,327088.0,326214.0,325642.0,325653.0,327138.0,329111.0,330572.0,330377.0,331146.0,332311.0,334015.0,333551.0,332274.0,330627.0,329328.0,327615.0,325271.0,323255.0,321547.0,320097.0,317903.0,315671.0,312602.0,310798.0,309369.0,307968.0,306298.0,304470.0,303745.0,302577.0,301847.0,301293.0,301468.0,302148.0,303670.0,305571.0,307869.0,310759.0,314109.0,318243.0,322055.0,327088.0,332064.0,337961.0,344486.0,351783.0,359256.0,366793.0,374186.0,381391.0,387755.0,393287.0,398357.0,402764.0,407235.0,410908.0,413063.0,414112.0,414718.0,415546.0,416850.0,417535.0,418784.0,420125.0,422568.0,424374.0,426274.0,428431.0,431676.0,434383.0,437218.0,439405.0,441552.0,444108.0,447042.0,450223.0,452719.0,456192.0,459259.0,461918.0,463573.0,466207.0,468733.0,471415.0,473710.0,476649.0,479359.0,482329.0,484845.0,487024.0,489429.0,492025.0,495135.0,497946.0,501172.0,504584.0,507550.0,510238.0,513250.0,516590.0,520613.0,524808.0,529186.0,533544.0,537312.0,540325.0,542987.0,545528.0,547640.0,548691.0,548882.0,549056.0,549367.0,549053.0,548609.0,547716.0,547563.0,548632.0,550571.0,552615.0,553245.0,553252.0,553215.0,553888.0,555054.0,557563.0,561290.0,566149.0,571625.0,575765.0,576455.0,576019.0,577779.0,583261.0,589875.0,596686.0,603922.0,611570.0,619542.0,628206.0,637594.0,649255.0,665203.0,683996.0
54,1,Texas,State,TX,98663.0,98688.0,98717.0,98844.0,98983.0,99100.0,99189.0,99312.0,99467.0,99649.0,99867.0,100109.0,100133.0,100135.0,100125.0,100258.0,100353.0,100483.0,100617.0,100786.0,100966.0,101211.0,101442.0,101682.0,102159.0,102615.0,103066.0,103192.0,103404.0,103619.0,103931.0,104172.0,104398.0,104471.0,104508.0,104514.0,104736.0,105226.0,105899.0,106647.0,107338.0,108022.0,108675.0,109232.0,109690.0,110228.0,110818.0,111411.0,111797.0,112080.0,112253.0,112444.0,112485.0,112525.0,112527.0,112718.0,112968.0,113217.0,113514.0,113841.0,114070.0,114063.0,113900.0,113803.0,113891.0,113996.0,114122.0,114169.0,114276.0,114404.0,114495.0,114585.0,114690.0,114929.0,115272.0,115696.0,116124.0,116620.0,117107.0,117604.0,118027.0,118413.0,118815.0,119203.0,119483.0,119572.0,119563.0,119602.0,119732.0,119970.0,120195.0,120480.0,120722.0,121037.0,121319.0,121643.0,122227.0,123270.0,124636.0,125786.0,126643.0,127142.0,127742.0,128294.0,128965.0,129583.0,130172.0,130756.0,131384.0,131795.0,132049.0,132228.0,132490.0,132887.0,133219.0,133563.0,133851.0,134035.0,134342.0,134579.0,134947.0,135359.0,135816.0,136258.0,136778.0,137316.0,137866.0,138338.0,138848.0,139517.0,140089.0,140669.0,141072.0,141365.0,141572.0,141896.0,142263.0,142682.0,142981.0,143450.0,143902.0,144297.0,144568.0,144802.0,144602.0,144197.0,143638.0,143286.0,142893.0,142517.0,142227.0,141824.0,141320.0,140770.0,140181.0,139619.0,139315.0,139303.0,139370.0,139252.0,139093.0,138953.0,138920.0,138834.0,138779.0,138707.0,138920.0,139090.0,139182.0,139157.0,139170.0,139264.0,139289.0,139169.0,138697.0,138162.0,137624.0,137193.0,136676.0,136246.0,135833.0,135305.0,134728.0,134152.0,133685.0,133257.0,133071.0,133046.0,133142.0,133165.0,133037.0,132867.0,132840.0,133078.0,133427.0,133727.0,134047.0,134401.0,134834.0,135221.0,135517.0,135801.0,136257.0,136852.0,137549.0,138197.0,138958.0,139811.0,140684.0,141565.0,142467.0,143412.0,144456.0,145555.0,146647.0,147610.0,148484.0,149384.0,150185.0,150958.0,151765.0,152695.0,153579.0,154538.0,155494.0,156481.0,157462.0,158480.0,159511.0,160535.0,161631.0,162748.0,163790.0,164815.0,165822.0,166797.0,167692.0,168646.0,169514.0,170425.0,171376.0,172299.0,173194.0,174060.0,175101.0,176083.0,177152.0,178084.0,179080.0,179982.0,181108.0,182297.0,183367.0,184429.0,185359.0,186349.0,187186.0,188051.0,188828.0,189629.0,190495.0,191487.0,192473.0,193352.0,194150.0,194979.0,195990.0,197102.0,198195.0,199230.0,200153.0,201100.0,201843.0,202669.0,203393.0,204345.0,205441.0,206469.0,207254.0,207753.0,208300.0,208810.0,209387.0,209935.0,210502.0,210743.0,211045.0,211355.0,212112.0,212768.0,213781.0,214595.0,215300.0,215760.0,216457.0,217574.0,219097.0,221039.0,223260.0,225708.0,228092.0,230952.0,234009.0,237786.0,242119.0,247210.0
43,2,New York,State,NY,138610.0,138296.0,138111.0,137831.0,137729.0,137663.0,137584.0,137502.0,137465.0,137484.0,137541.0,137645.0,137621.0,137899.0,138201.0,138569.0,138700.0,138867.0,139170.0,139471.0,139763.0,139983.0,140410.0,140869.0,141728.0,142224.0,142694.0,142794.0,143053.0,143317.0,143451.0,143863.0,144364.0,145141.0,145609.0,146097.0,146354.0,146879.0,147442.0,148307.0,149246.0,150251.0,151565.0,152631.0,153687.0,154446.0,155281.0,156037.0,156781.0,157833.0,159048.0,160407.0,161612.0,162790.0,163719.0,164564.0,165383.0,166347.0,167537.0,168785.0,170054.0,171101.0,172147.0,173175.0,174293.0,175415.0,176582.0,177803.0,179010.0,180321.0,181672.0,183094.0,184552.0,185950.0,187174.0,188426.0,189714.0,191142.0,192603.0,194156.0,195702.0,197207.0,198750.0,200423.0,202089.0,203857.0,205962.0,207946.0,209844.0,211528.0,213243.0,215152.0,217141.0,219185.0,220939.0,222581.0,224355.0,226136.0,227761.0,229453.0,231338.0,233494.0,235719.0,237802.0,239967.0,242039.0,244399.0,246611.0,248862.0,251123.0,253337.0,255712.0,258040.0,260287.0,262584.0,264935.0,267439.0,269924.0,272182.0,274496.0,276506.0,278383.0,279951.0,281352.0,282587.0,283888.0,284950.0,285821.0,286253.0,286522.0,286648.0,286818.0,286927.0,287078.0,287356.0,287474.0,287735.0,287719.0,287834.0,287880.0,287890.0,288143.0,288402.0,288384.0,288299.0,287878.0,287439.0,286745.0,285756.0,284689.0,283402.0,282212.0,280932.0,279340.0,277635.0,276049.0,274513.0,273098.0,271692.0,270415.0,269249.0,268033.0,266953.0,265971.0,265363.0,265094.0,265021.0,264982.0,264813.0,264768.0,264617.0,264795.0,264875.0,265256.0,265389.0,265169.0,264562.0,263649.0,262795.0,261865.0,261256.0,260667.0,260231.0,259371.0,258467.0,257279.0,256372.0,255712.0,255268.0,254942.0,254448.0,254052.0,253586.0,253007.0,252487.0,252125.0,252073.0,252151.0,252262.0,252441.0,252635.0,252770.0,253044.0,253403.0,253796.0,254388.0,254893.0,255644.0,256330.0,257145.0,257950.0,258651.0,259353.0,260184.0,261033.0,261781.0,262526.0,263246.0,264091.0,264704.0,265214.0,265587.0,265859.0,266205.0,266572.0,267025.0,267468.0,268060.0,268632.0,269090.0,269390.0,269796.0,270304.0,270969.0,271734.0,272480.0,273225.0,273800.0,274367.0,274766.0,275199.0,275938.0,276883.0,277866.0,278703.0,279366.0,280059.0,280864.0,281721.0,282715.0,283775.0,285087.0,286335.0,287297.0,288144.0,289173.0,290570.0,292227.0,293777.0,295189.0,296515.0,297910.0,299335.0,300613.0,302004.0,303502.0,305055.0,306513.0,307843.0,309178.0,310587.0,312043.0,313500.0,314689.0,315726.0,316669.0,317727.0,318809.0,320132.0,321296.0,322426.0,323158.0,323585.0,323819.0,323788.0,323646.0,323665.0,324122.0,325080.0,326282.0,327573.0,329043.0,330054.0,331040.0,332314.0,334321.0,336932.0,339991.0,343285.0,346645.0,349903.0,353342.0,357017.0,361111.0,366121.0,371880.0
14,3,Florida,State,FL,101472.0,101569.0,101682.0,101894.0,102097.0,102329.0,102551.0,102752.0,102883.0,103019.0,103172.0,103364.0,103374.0,103440.0,103522.0,103830.0,104115.0,104366.0,104609.0,104865.0,105162.0,105428.0,105737.0,106047.0,106747.0,107331.0,107847.0,107943.0,108113.0,108224.0,108390.0,108641.0,109089.0,109625.0,110017.0,110320.0,110400.0,110604.0,110848.0,111297.0,111748.0,112383.0,113044.0,113639.0,114038.0,114387.0,114867.0,115394.0,115965.0,116538.0,117196.0,117907.0,118585.0,119211.0,119806.0,120413.0,121090.0,121809.0,122592.0,123405.0,124249.0,125130.0,126029.0,126947.0,127899.0,128868.0,129923.0,131014.0,132175.0,133351.0,134503.0,135623.0,136716.0,137765.0,138794.0,139842.0,140932.0,142066.0,143201.0,144403.0,145576.0,146814.0,148075.0,149526.0,151031.0,152620.0,154184.0,155760.0,157271.0,158688.0,160051.0,161409.0,162937.0,164636.0,166477.0,168253.0,170089.0,171948.0,173884.0,175783.0,177904.0,180278.0,182917.0,185798.0,188782.0,191824.0,194867.0,198144.0,201615.0,205321.0,209215.0,213398.0,217893.0,222762.0,228054.0,233439.0,238791.0,243826.0,248643.0,253220.0,257524.0,261368.0,265233.0,269063.0,272461.0,275017.0,276541.0,277438.0,277586.0,277387.0,276999.0,276127.0,275120.0,273847.0,272262.0,270107.0,267577.0,264612.0,261386.0,258067.0,254847.0,251606.0,248074.0,244456.0,240370.0,236197.0,231630.0,227283.0,222699.0,218485.0,214178.0,209837.0,205499.0,201069.0,196547.0,192216.0,188174.0,184520.0,181012.0,177468.0,174295.0,171360.0,169059.0,166984.0,165112.0,163584.0,162639.0,161780.0,161084.0,160319.0,159805.0,159321.0,158776.0,157963.0,156860.0,155558.0,154183.0,152682.0,151061.0,149544.0,147992.0,146553.0,145037.0,143680.0,142390.0,141377.0,140451.0,139822.0,139342.0,139097.0,138950.0,138837.0,138836.0,138885.0,139196.0,139678.0,140265.0,140953.0,141750.0,142659.0,143621.0,144667.0,145761.0,147026.0,148508.0,150180.0,151901.0,153656.0,155570.0,157480.0,159536.0,161647.0,163799.0,165711.0,167569.0,169265.0,170843.0,172177.0,173466.0,174557.0,175578.0,176446.0,177327.0,177971.0,178708.0,179707.0,180799.0,181902.0,182924.0,184077.0,185225.0,186371.0,187561.0,188831.0,190028.0,191391.0,192810.0,194225.0,195500.0,196889.0,198386.0,199965.0,201319.0,202675.0,203931.0,205355.0,206840.0,208250.0,209505.0,210665.0,212005.0,213298.0,214643.0,215848.0,217125.0,218524.0,219929.0,221312.0,222565.0,223954.0,225323.0,226704.0,227931.0,229169.0,230144.0,231288.0,232620.0,234060.0,235529.0,236793.0,238027.0,239086.0,240136.0,241113.0,242173.0,243316.0,244396.0,245162.0,245679.0,246160.0,246573.0,247081.0,247745.0,248199.0,248607.0,249055.0,249767.0,250554.0,251620.0,253124.0,254808.0,256447.0,257576.0,258220.0,258829.0,260218.0,262308.0,264696.0,267233.0,270102.0,273294.0,276745.0,280653.0,285154.0,290727.0,297390.0
21,4,Illinois,State,IL,127993.0,127980.0,127893.0,127957.0,127876.0,127995.0,128017.0,128878.0,129969.0,131760.0,131710.0,131372.0,130452.0,130814.0,131297.0,131539.0,132013.0,132169.0,132277.0,130742.0,128733.0,125572.0,125655.0,126445.0,128459.0,128576.0,128756.0,128989.0,129195.0,129396.0,129956.0,131415.0,133395.0,135917.0,137152.0,137923.0,137883.0,138494.0,139115.0,139852.0,140492.0,141428.0,142399.0,143336.0,143999.0,144772.0,145243.0,145763.0,146445.0,147557.0,148672.0,149672.0,150641.0,151562.0,152413.0,153367.0,154377.0,155404.0,156448.0,157533.0,158571.0,159475.0,160400.0,161389.0,162521.0,163607.0,164614.0,165572.0,166604.0,167703.0,168812.0,169785.0,170691.0,171634.0,172745.0,173701.0,174710.0,175664.0,176851.0,177989.0,179076.0,180114.0,181040.0,182137.0,183203.0,184409.0,185452.0,186612.0,187577.0,188500.0,189367.0,190458.0,191720.0,192956.0,194135.0,195171.0,196398.0,197565.0,198773.0,200050.0,201429.0,203003.0,204451.0,205821.0,206953.0,208176.0,209562.0,211088.0,212428.0,213777.0,215106.0,216560.0,218005.0,219504.0,221023.0,222495.0,224155.0,225769.0,227249.0,228595.0,229836.0,231128.0,232202.0,233257.0,234125.0,234888.0,235440.0,236050.0,236465.0,236818.0,237017.0,237348.0,237823.0,238419.0,238270.0,238147.0,237324.0,237116.0,236306.0,235977.0,235157.0,234664.0,233994.0,233184.0,232344.0,230100.0,229383.0,226938.0,226271.0,223532.0,222327.0,219619.0,218055.0,215439.0,213311.0,210262.0,207165.0,204840.0,202269.0,200495.0,198047.0,196252.0,194804.0,193636.0,192056.0,190796.0,189645.0,189483.0,188907.0,188639.0,187259.0,187131.0,185979.0,186003.0,183810.0,182662.0,180844.0,179857.0,177929.0,176280.0,174635.0,173368.0,172198.0,170315.0,169013.0,167146.0,166693.0,165576.0,165006.0,163218.0,162307.0,160837.0,160056.0,158492.0,158119.0,157630.0,157623.0,157180.0,156554.0,155982.0,155461.0,155798.0,156342.0,156922.0,157598.0,158500.0,159125.0,160044.0,160660.0,161882.0,163018.0,164632.0,166052.0,167638.0,168457.0,169511.0,170128.0,171050.0,171450.0,171621.0,172048.0,172780.0,173542.0,173975.0,174512.0,174818.0,175396.0,175794.0,176169.0,176287.0,176797.0,177600.0,178380.0,178611.0,178887.0,179131.0,179471.0,179715.0,180011.0,180477.0,181076.0,182123.0,183014.0,183763.0,184273.0,184927.0,185709.0,186453.0,187088.0,187793.0,188657.0,189591.0,190594.0,191366.0,192281.0,193121.0,193927.0,194555.0,195103.0,195803.0,196578.0,197426.0,198208.0,199056.0,199902.0,200571.0,200975.0,201372.0,201919.0,202610.0,203097.0,203488.0,203845.0,204164.0,204505.0,204727.0,204963.0,205302.0,205766.0,206283.0,206840.0,207230.0,207462.0,207475.0,207156.0,206806.0,206567.0,206667.0,207273.0,207664.0,208372.0,208715.0,209187.0,209517.0,210261.0,211345.0,212960.0,214764.0,216668.0,218569.0,220297.0,222445.0,224610.0,227345.0,230249.0,233661.0
47,5,Pennsylvania,State,PA,97541.0,97473.0,97406.0,97295.0,97195.0,97147.0,97112.0,97152.0,97179.0,97263.0,97365.0,97499.0,97600.0,97706.0,97868.0,98087.0,98356.0,98605.0,98879.0,99015.0,99178.0,99280.0,99475.0,99695.0,100003.0,100291.0,100516.0,100653.0,100768.0,100858.0,100952.0,101194.0,101482.0,101825.0,102003.0,102102.0,102167.0,102305.0,102495.0,102739.0,102967.0,103238.0,103517.0,103773.0,104042.0,104291.0,104620.0,105013.0,105457.0,105976.0,106480.0,106972.0,107457.0,107913.0,108361.0,108743.0,109144.0,109571.0,110075.0,110609.0,111138.0,111611.0,112113.0,112628.0,113091.0,113536.0,113987.0,114487.0,114982.0,115471.0,116034.0,116582.0,117169.0,117750.0,118385.0,119041.0,119687.0,120320.0,120979.0,121766.0,122572.0,123427.0,124171.0,124978.0,125800.0,126647.0,127476.0,128305.0,129222.0,130200.0,131146.0,132031.0,132937.0,133912.0,134838.0,135726.0,136564.0,137693.0,138810.0,139966.0,141118.0,142309.0,143648.0,144900.0,146240.0,147459.0,148850.0,150254.0,151775.0,152960.0,154179.0,155437.0,156809.0,158237.0,159674.0,161282.0,162828.0,164329.0,165720.0,167071.0,168268.0,169362.0,170362.0,171368.0,172376.0,173405.0,174240.0,174926.0,175449.0,175939.0,176316.0,176661.0,177078.0,177553.0,178069.0,178409.0,178712.0,178860.0,179165.0,179421.0,179624.0,179751.0,179901.0,180025.0,179969.0,179807.0,179449.0,179113.0,178642.0,178153.0,177444.0,176723.0,176073.0,175505.0,174859.0,174100.0,173302.0,172703.0,172219.0,171786.0,171328.0,170942.0,170696.0,170466.0,170325.0,170283.0,170445.0,170669.0,170982.0,171182.0,171374.0,171506.0,171561.0,171501.0,171219.0,170779.0,170085.0,169258.0,168322.0,167456.0,166640.0,165879.0,165132.0,164289.0,163467.0,162639.0,162006.0,161579.0,161359.0,161163.0,160915.0,160613.0,160274.0,159941.0,159648.0,159479.0,159410.0,159330.0,159213.0,159124.0,159061.0,159084.0,159139.0,159281.0,159475.0,159681.0,159897.0,160195.0,160525.0,160940.0,161371.0,161739.0,162082.0,162332.0,162640.0,162860.0,163104.0,163336.0,163535.0,163591.0,163612.0,163759.0,164000.0,164192.0,164303.0,164419.0,164570.0,164793.0,164969.0,165110.0,165403.0,165838.0,166384.0,166654.0,166821.0,167008.0,167346.0,167736.0,168084.0,168335.0,168744.0,169300.0,169664.0,169883.0,169961.0,170408.0,170895.0,171471.0,171911.0,172381.0,172918.0,173636.0,174136.0,174582.0,175004.0,175725.0,176504.0,177255.0,177983.0,178715.0,179519.0,180367.0,181130.0,181871.0,182729.0,183636.0,184865.0,185926.0,186971.0,187623.0,188212.0,188715.0,189276.0,189774.0,190391.0,191014.0,191786.0,192610.0,193258.0,193829.0,194505.0,195321.0,196078.0,196651.0,197079.0,197509.0,197924.0,198457.0,199091.0,199948.0,201006.0,202136.0,202840.0,203705.0,204874.0,206661.0,208610.0,210772.0,213118.0,215609.0,218185.0,220829.0,223639.0,226794.0,230609.0,234684.0
44,6,Ohio,State,OH,93596.0,93709.0,93857.0,94166.0,94487.0,94783.0,95045.0,95338.0,95642.0,95949.0,96253.0,96568.0,96871.0,97175.0,97463.0,97757.0,98060.0,98395.0,98754.0,99063.0,99359.0,99631.0,99923.0,100229.0,100597.0,101005.0,101397.0,101726.0,102044.0,102385.0,102776.0,103174.0,103580.0,104029.0,104454.0,104808.0,105063.0,105338.0,105675.0,106024.0,106308.0,106570.0,106846.0,107175.0,107520.0,107875.0,108247.0,108708.0,109250.0,109786.0,110231.0,110694.0,111239.0,111828.0,112327.0,112777.0,113218.0,113648.0,114089.0,114511.0,114928.0,115302.0,115707.0,116101.0,116466.0,116774.0,117115.0,117478.0,117837.0,118181.0,118494.0,118786.0,119058.0,119333.0,119636.0,119934.0,120242.0,120541.0,120854.0,121140.0,121430.0,121739.0,122106.0,122486.0,122861.0,123228.0,123565.0,123927.0,124283.0,124685.0,125091.0,125565.0,126033.0,126489.0,126854.0,127213.0,127535.0,127903.0,128281.0,128649.0,129020.0,129360.0,129721.0,130008.0,130308.0,130594.0,130928.0,131261.0,131656.0,132045.0,132433.0,132777.0,133072.0,133375.0,133643.0,133953.0,134233.0,134533.0,134855.0,135161.0,135396.0,135539.0,135664.0,135788.0,135910.0,135988.0,136062.0,136085.0,136029.0,135960.0,135869.0,135773.0,135682.0,135638.0,135471.0,135238.0,134935.0,134672.0,134342.0,134021.0,133793.0,133541.0,133144.0,132743.0,132365.0,131972.0,131623.0,131192.0,130788.0,130319.0,129944.0,129523.0,129021.0,128377.0,127850.0,127216.0,126497.0,125634.0,124861.0,124280.0,123806.0,123358.0,122887.0,122444.0,122096.0,121913.0,121730.0,121634.0,121538.0,121621.0,121556.0,121486.0,121305.0,121094.0,120654.0,120142.0,119561.0,118978.0,118337.0,117656.0,117090.0,116505.0,116007.0,115352.0,114726.0,114142.0,113780.0,113493.0,113216.0,112890.0,112610.0,112387.0,112103.0,111795.0,111592.0,111492.0,111360.0,111164.0,111008.0,110964.0,111014.0,111070.0,111106.0,111171.0,111370.0,111658.0,111904.0,112177.0,112524.0,112980.0,113390.0,113788.0,114085.0,114487.0,114837.0,115133.0,115156.0,115114.0,115068.0,115137.0,115270.0,115478.0,115727.0,115877.0,116086.0,116234.0,116542.0,116929.0,117492.0,118095.0,118638.0,119093.0,119562.0,120005.0,120447.0,120868.0,121274.0,121667.0,122037.0,122371.0,122785.0,123189.0,123711.0,124189.0,124627.0,125048.0,125515.0,126062.0,126637.0,127229.0,127876.0,128587.0,129342.0,130053.0,130702.0,131365.0,132027.0,132717.0,133332.0,134095.0,134899.0,135795.0,136565.0,137286.0,137794.0,138451.0,139182.0,140166.0,141091.0,141932.0,142732.0,143354.0,143907.0,144423.0,145073.0,145797.0,146629.0,147444.0,148233.0,148799.0,149466.0,150162.0,150947.0,151556.0,152209.0,152768.0,153147.0,153650.0,154336.0,155204.0,156026.0,156917.0,157888.0,158908.0,159986.0,161383.0,162889.0,164584.0,166509.0,168437.0,170355.0,172267.0,174395.0,176723.0,179151.0,181756.0
